,yardline_100,down,goal_to_go,yards_gained,play_type,success,epa,n_defense_box,n_blitzers
46268,37.0,2.0,0,1.0,run,0.0,-0.6558822,8,0
46271,78.0,2.0,0,9.0,run,1.0,1.3616376,6,0
46272,69.0,1.0,0,2.0,run,0.0,-0.46490943,7,0
46275,46.0,1.0,0,18.0,run,1.0,1.205603,6,0
46276,28.0,1.0,0,2.0,run,0.0,-0.3441059,6,0
46277,26.0,2.0,0,1.0,run,0.0,-0.5455338,7,0
46280,1.0,1.0,1,1.0,run,1.0,0.5692363,8,0
46281,75.0,1.0,0,5.0,run,0.0,-0.018744249,7,0
46283,56.0,1.0,0,3.0,run,0.0,-0.23517339,7,0
46284,53.0,2.0,0,0.0,run,0.0,-0.7602087,7,0
46289,38.0,2.0,0,5.0,run,1.0,0.08799858,7,0
46290,33.0,1.0,0,4.0,run,0.0,-0.07070599,7,0
46291,29.0,2.0,0,13.0,run,1.0,1.204395,7,0
46294,7.0,3.0,0,4.0,run,1.0,1.0562493,8,0
46298,26.0,1.0,0,-4.0,run,0.0,-0.9720699,6,0
46305,1.0,1.0,1,1.0,run,1.0,0.73419416,9,0
46309,65.0,1.0,0,15.0,run,1.0,0.6294353,6,0
46314,75.0,1.0,0,7.0,run,1.0,0.47316933,7,0
46317,64.0,1.0,0,-1.0,run,0.0,-1.02665,6,0
46320,23.0,1.0,0,5.0,run,1.0,0.08988069,6,0
46321,18.0,2.0,0,2.0,run,0.0,-0.53182906,6,0
46324,10.0,2.0,1,8.0,run,1.0,1.703938,6,0
46325,1.0,1.0,1,-2.0,run,0.0,-0.6546062,9,0
46328,75.0,1.0,0,3.0,run,0.0,-0.38711715,7,0
46329,72.0,2.0,0,6.0,run,1.0,0.64738876,7,0
46330,66.0,3.0,0,2.0,run,1.0,0.47812667,8,0
46331,64.0,1.0,0,1.0,run,0.0,-0.5274664,6,1
46332,63.0,2.0,0,4.0,run,0.0,-0.2963264,6,0
46335,41.0,1.0,0,3.0,run,0.0,-0.3539188,7,0
46336,38.0,2.0,0,3.0,run,0.0,-0.25615045,6,0
46338,28.0,1.0,0,9.0,run,1.0,0.62981623,7,0
46340,19.0,3.0,0,2.0,run,1.0,0.6035813,6,0
46342,14.0,2.0,0,2.0,run,0.0,-0.43051407,6,0
46343,12.0,3.0,0,4.0,run,0.0,-0.36870357,6,0
46344,8.0,4.0,0,1.0,run,1.0,1.6702205,8,0
46346,7.0,2.0,1,1.0,run,0.0,-0.7999055,7,0
46347,6.0,3.0,1,3.0,run,0.0,-1.1260086,5,0
46348,75.0,1.0,0,2.0,run,0.0,-0.4284451,7,0
46349,73.0,2.0,0,3.0,run,0.0,-0.3558611,7,0
46351,59.0,1.0,0,12.0,run,1.0,0.7050479,7,0
46352,47.0,1.0,0,-1.0,run,0.0,-0.8943823,6,0
46353,53.0,2.0,0,-1.0,run,0.0,-1.0615801,6,0
46357,29.0,2.0,0,0.0,run,0.0,-0.6202107,6,0
46359,75.0,1.0,0,6.0,run,1.0,0.2058341,7,0
46361,61.0,1.0,0,1.0,run,0.0,-0.571229,6,0
46362,60.0,2.0,0,11.0,run,1.0,1.3472216,7,0
46368,75.0,1.0,0,2.0,run,0.0,-0.55511856,7,0
46369,73.0,2.0,0,2.0,run,0.0,-0.081296325,8,0
46370,71.0,3.0,0,10.0,run,1.0,1.4843266,6,0
46371,61.0,1.0,0,0.0,run,0.0,-0.47465947,7,0
46372,61.0,2.0,0,16.0,run,1.0,1.2191118,8,0
46374,73.0,2.0,0,44.0,run,1.0,3.3348756,8,0
46375,29.0,1.0,0,7.0,run,1.0,0.44166243,7,0
46378,75.0,1.0,0,2.0,run,0.0,-0.5236655,6,0
46379,73.0,2.0,0,2.0,run,0.0,-0.39144927,7,0
46382,65.0,1.0,0,0.0,run,0.0,-0.55695397,7,0
46384,43.0,1.0,0,20.0,run,1.0,1.5061858,8,0
46385,23.0,1.0,0,7.0,run,1.0,0.27528602,8,0
46386,16.0,2.0,0,1.0,run,0.0,-0.3660255,8,0
46388,5.0,1.0,1,5.0,run,1.0,1.0110247,8,0
46398,37.0,2.0,0,6.0,run,1.0,0.2427984,7,0
46400,75.0,1.0,0,-1.0,run,0.0,-1.088109,8,0
46401,76.0,2.0,0,7.0,run,1.0,0.3594149,7,0
46404,67.0,1.0,0,1.0,run,0.0,-0.5677223,7,0
46408,45.0,2.0,0,45.0,run,1.0,3.8055465,6,0
46410,75.0,1.0,0,8.0,run,1.0,0.5019699,7,0
46411,67.0,2.0,0,8.0,run,1.0,0.44572973,7,0
46412,59.0,1.0,0,10.0,run,1.0,0.6396265,5,1
46416,38.0,1.0,0,9.0,run,1.0,0.77316165,6,0
46419,29.0,3.0,0,5.0,run,1.0,0.71726906,7,0
46420,24.0,1.0,0,5.0,run,1.0,0.041213904,7,0
46421,19.0,2.0,0,8.0,run,1.0,0.6220595,6,0
46426,75.0,2.0,0,26.0,run,1.0,2.256022,6,0
46427,49.0,1.0,0,12.0,run,1.0,0.656576,7,0
46428,37.0,1.0,0,8.0,run,1.0,0.537828,7,0
46429,29.0,2.0,0,-2.0,run,0.0,-0.76610017,7,0
46437,66.0,3.0,0,6.0,run,1.0,0.8213308,6,0
46446,46.0,1.0,0,2.0,run,1.0,0.49118078,5,0
46448,69.0,2.0,0,3.0,run,1.0,0.048915993,7,0
46449,66.0,3.0,0,9.0,run,1.0,0.9287604,7,0
46455,24.0,3.0,0,13.0,run,1.0,1.9661676,5,0
46456,11.0,1.0,0,3.0,run,0.0,-0.18223035,6,0
46459,75.0,1.0,0,2.0,run,0.0,-0.4970902,8,0
46460,73.0,2.0,0,0.0,run,0.0,-0.7345573,8,0
46461,78.0,3.0,0,0.0,run,0.0,-1.1970476,5,0
46463,57.0,1.0,0,5.0,run,1.0,0.12690915,8,0
46465,42.0,1.0,0,31.0,run,1.0,2.07038,7,0
46466,11.0,1.0,0,2.0,run,0.0,-0.45608914,7,0
46467,9.0,2.0,0,5.0,run,0.0,-0.041327123,7,0
46472,95.0,2.0,0,2.0,run,0.0,-0.70421124,8,0
46475,75.0,2.0,0,7.0,run,1.0,0.06651412,8,0
46477,64.0,1.0,0,1.0,run,0.0,-0.55237997,7,0
46480,49.0,1.0,0,1.0,run,0.0,-0.5272687,6,0
46481,48.0,2.0,0,10.0,run,1.0,1.2983634,6,0
46482,38.0,1.0,0,4.0,run,0.0,-0.24410354,7,0
46483,34.0,2.0,0,2.0,run,0.0,-0.07531451,7,0
46486,10.0,1.0,1,2.0,run,0.0,-0.31968793,8,0
46487,8.0,2.0,1,0.0,run,0.0,-0.81201255,7,0
46490,7.0,1.0,1,0.0,run,0.0,-0.5025251,8,0
46493,75.0,1.0,0,9.0,run,1.0,0.7295786,5,0
46497,36.0,3.0,0,4.0,run,1.0,0.9140661,6,0
46501,18.0,3.0,0,2.0,run,1.0,0.28422394,7,0
46502,16.0,1.0,0,5.0,run,1.0,0.08914724,6,0
46503,11.0,2.0,0,6.0,run,1.0,0.7670532,7,0
46504,5.0,1.0,1,-2.0,run,0.0,-0.82308316,8,0
46505,7.0,2.0,1,1.0,run,0.0,-0.7655119,7,0
46507,80.0,1.0,0,2.0,run,0.0,-0.4060695,7,0
46508,78.0,2.0,0,7.0,run,1.0,0.46253824,8,0
46509,71.0,3.0,0,3.0,run,1.0,0.011672522,9,0
46510,68.0,1.0,0,7.0,run,1.0,0.45008296,8,0
46511,46.0,1.0,0,9.0,run,1.0,0.29587469,8,0
46512,37.0,2.0,0,3.0,run,1.0,0.34669483,8,0
46513,75.0,1.0,0,6.0,run,1.0,0.24581404,7,0
46516,75.0,1.0,0,2.0,run,0.0,-0.44916257,7,0
46517,73.0,2.0,0,3.0,run,0.0,-0.3043482,7,0
46519,81.0,1.0,0,15.0,run,1.0,1.1222881,8,0
46521,61.0,2.0,0,26.0,run,1.0,1.8203709,7,0
46523,26.0,2.0,0,4.0,run,1.0,0.195419,6,0
46526,11.0,1.0,0,3.0,run,0.0,-0.1495419,7,0
46527,8.0,2.0,0,8.0,run,1.0,1.8960373,7,0
46530,49.0,1.0,0,3.0,run,0.0,-0.26232108,7,0
46532,29.0,1.0,0,3.0,run,0.0,-0.18710905,7,0
46534,20.0,3.0,0,4.0,run,1.0,0.67712224,8,0
46535,16.0,1.0,0,4.0,run,0.0,-0.13666335,7,0
46538,75.0,1.0,0,-6.0,run,0.0,-1.5603682,7,0
46540,57.0,1.0,0,17.0,run,1.0,0.6691353,7,0
46545,23.0,1.0,0,3.0,run,0.0,-1.1638223,7,0
46547,19.0,2.0,0,10.0,run,1.0,0.8842187,7,0
46548,9.0,1.0,1,5.0,run,1.0,0.33933988,8,0
46552,64.0,2.0,0,16.0,run,1.0,1.4480169,7,0
46555,10.0,2.0,1,3.0,run,0.0,-0.4835826,9,0
46558,75.0,1.0,0,8.0,run,1.0,0.5764142,7,0
46559,67.0,2.0,0,1.0,run,0.0,-0.31657133,8,0
46560,66.0,3.0,0,0.0,run,0.0,-1.5738298,8,0
46561,66.0,4.0,0,0.0,run,0.0,-3.1912699,8,0
46563,37.0,2.0,0,-3.0,run,0.0,-1.0124109,6,0
46569,35.0,1.0,0,9.0,run,1.0,0.23717366,6,0
46570,20.0,1.0,0,20.0,run,1.0,3.1155245,6,0
46573,3.0,1.0,1,3.0,run,1.0,1.2339592,7,0
46583,75.0,1.0,0,6.0,run,0.0,-0.0126921665,6,0
46585,63.0,1.0,0,9.0,run,1.0,0.9135726,7,0
46586,54.0,2.0,0,-2.0,run,0.0,-1.2875344,8,0
46587,56.0,3.0,0,-2.0,run,0.0,-1.9261001,6,0
46588,90.0,1.0,0,6.0,run,1.0,0.29473683,8,0
46589,84.0,2.0,0,1.0,run,0.0,-0.7289073,7,0
46591,74.0,1.0,0,7.0,run,1.0,0.3374412,7,0
46594,45.0,1.0,0,40.0,run,1.0,2.6573632,7,0
46596,5.0,2.0,1,4.0,run,1.0,0.3984048,8,0
46598,1.0,4.0,1,1.0,run,1.0,2.104938,5,0
46601,64.0,2.0,0,4.0,run,0.0,-0.45414865,6,0
46604,52.0,2.0,0,4.0,run,0.0,-0.57504034,6,0
46606,77.0,1.0,0,7.0,run,1.0,0.5459002,7,0
46608,53.0,1.0,0,2.0,run,1.0,0.95685834,7,0
46609,36.0,1.0,0,3.0,run,0.0,-1.142177,7,0
46612,22.0,1.0,0,-1.0,run,0.0,-0.80516034,6,0
46613,23.0,2.0,0,4.0,run,0.0,-0.19326247,6,0
46616,8.0,1.0,1,-2.0,run,0.0,-0.7570625,7,0
46618,75.0,1.0,0,3.0,run,0.0,-0.4079371,7,0
46621,81.0,1.0,0,1.0,run,0.0,-0.4601427,7,0
46622,80.0,2.0,0,8.0,run,1.0,0.83686924,7,0
46624,75.0,1.0,0,1.0,run,0.0,-0.54946,6,0
46627,68.0,1.0,0,3.0,run,0.0,-0.43095598,6,0
46628,65.0,2.0,0,-3.0,run,0.0,-0.8782208,7,0
46630,75.0,1.0,0,8.0,run,1.0,0.49872285,7,0
46631,67.0,2.0,0,67.0,run,1.0,5.3000307,7,0
46632,75.0,1.0,0,3.0,run,0.0,-0.3423109,7,0
46636,16.0,1.0,0,4.0,run,0.0,-0.06718797,6,0
46637,12.0,2.0,0,3.0,run,0.0,-0.29539454,8,0
46640,79.0,1.0,0,4.0,run,0.0,-0.12132646,7,0
46641,75.0,2.0,0,52.0,run,1.0,3.6126113,7,0
46643,28.0,1.0,0,0.0,run,0.0,-0.37372026,7,0
46644,28.0,2.0,0,2.0,run,0.0,-0.24281119,7,0
46645,26.0,3.0,0,-1.0,run,0.0,-0.78696305,7,0
46646,72.0,1.0,0,7.0,run,0.0,-0.2976145,7,0
46648,87.0,2.0,0,-2.0,run,0.0,-1.1366341,7,0
46650,48.0,1.0,0,6.0,run,1.0,0.2156041,6,0
46652,31.0,1.0,0,1.0,run,0.0,-0.46133897,6,0
46656,55.0,2.0,0,2.0,run,0.0,-0.17918703,6,0
46657,53.0,3.0,0,2.0,run,1.0,0.5473873,6,0
46658,51.0,1.0,0,3.0,run,0.0,-0.30777448,6,0
46660,2.0,1.0,1,1.0,run,0.0,-0.1033456,6,0
46661,1.0,2.0,1,1.0,run,1.0,0.8630166,7,0
46662,75.0,1.0,0,3.0,run,0.0,-0.36897033,6,0
46664,63.0,1.0,0,4.0,run,0.0,-0.15865259,6,0
46665,59.0,2.0,0,4.0,run,0.0,-0.040163998,6,0
46666,55.0,3.0,0,1.0,run,0.0,-1.4016838,6,0
46667,85.0,1.0,0,10.0,run,1.0,0.81686836,6,0
46670,55.0,1.0,0,5.0,run,1.0,0.12218121,6,0
46673,83.0,1.0,0,7.0,run,1.0,0.19915687,6,0
46674,76.0,2.0,0,6.0,run,1.0,0.6454795,6,0
46676,66.0,2.0,0,9.0,run,1.0,0.9837463,6,0
46677,57.0,1.0,0,1.0,run,0.0,-0.5354973,6,0
46679,48.0,3.0,0,9.0,run,1.0,0.93778956,6,0
46680,39.0,1.0,0,2.0,run,0.0,-0.4083959,6,0
46684,24.0,1.0,0,8.0,run,1.0,0.5203344,6,0
46685,16.0,2.0,0,-3.0,run,0.0,-1.1229235,6,0
46687,17.0,1.0,0,11.0,run,1.0,0.96479326,6,0
46688,6.0,2.0,0,2.0,run,0.0,-0.41532072,7,0
46692,54.0,1.0,0,4.0,run,0.0,-0.23280326,6,0
46699,69.0,1.0,0,4.0,run,0.0,-0.29224023,6,0
46702,53.0,2.0,0,8.0,run,1.0,0.6548113,7,0
46706,66.0,1.0,0,7.0,run,1.0,0.09774672,6,0
46714,67.0,1.0,0,11.0,run,1.0,0.70958203,6,0
46715,56.0,1.0,0,16.0,run,1.0,0.965438,6,0
46716,40.0,1.0,0,5.0,run,1.0,0.04633192,6,0
46722,1.0,1.0,1,1.0,run,1.0,0.46043608,7,0
46725,73.0,2.0,0,0.0,run,0.0,-0.7124767,6,0
46727,68.0,1.0,0,3.0,run,0.0,-0.40732968,6,0
46731,22.0,1.0,0,-2.0,run,0.0,-0.8497179,6,0
46733,18.0,3.0,0,3.0,run,0.0,-1.2017528,5,0
46735,68.0,2.0,0,3.0,run,1.0,0.17209099,6,0
46739,49.0,1.0,0,-2.0,run,0.0,-0.9207087,6,0
46744,13.0,3.0,0,2.0,run,1.0,0.28648046,6,0
46745,11.0,1.0,0,3.0,run,0.0,-0.14445862,6,0
46746,8.0,2.0,0,0.0,run,0.0,-0.79128903,6,0
46754,75.0,1.0,0,2.0,run,0.0,-0.40121144,6,0
46755,73.0,2.0,0,5.0,run,0.0,-0.022706049,6,0
46761,38.0,1.0,0,1.0,run,0.0,-0.49591988,6,0
46765,44.0,1.0,0,0.0,run,0.0,-0.4207659,6,0
46766,44.0,2.0,0,8.0,run,1.0,0.38282987,6,0
46767,36.0,3.0,0,14.0,run,1.0,1.4482826,6,0
46768,22.0,1.0,0,2.0,run,0.0,-0.52234685,6,0
46769,20.0,2.0,0,-1.0,run,0.0,-0.59775794,6,0
46770,21.0,3.0,0,6.0,run,0.0,-0.2721513,6,0
46771,87.0,1.0,0,3.0,run,0.0,-0.3123253,6,0
46774,75.0,1.0,0,2.0,run,0.0,-0.39617446,6,0
46775,73.0,2.0,0,1.0,run,0.0,-0.17644782,6,0
46776,75.0,1.0,0,24.0,run,1.0,1.6628275,6,0
46777,51.0,1.0,0,2.0,run,0.0,-0.44900727,6,0
46780,80.0,1.0,0,11.0,run,1.0,0.7635909,6,0
46782,64.0,2.0,0,-1.0,run,0.0,-1.10391,8,0
46785,51.0,2.0,0,5.0,run,1.0,0.22418596,6,0
46786,46.0,1.0,0,5.0,run,1.0,0.035765108,7,0
46788,35.0,1.0,0,2.0,run,0.0,-0.36358675,7,1
46790,13.0,1.0,0,5.0,run,1.0,0.0851101,7,0
46791,8.0,2.0,0,8.0,run,1.0,1.682322,7,0
46793,70.0,2.0,0,4.0,run,1.0,0.2062992,7,0
46794,66.0,3.0,0,2.0,run,1.0,0.49275306,8,0
46798,75.0,1.0,0,9.0,run,1.0,0.82416403,6,0
46801,80.0,1.0,0,3.0,run,0.0,-0.39753768,6,0
46802,77.0,2.0,0,12.0,run,1.0,1.3565633,6,0
46806,49.0,1.0,0,-1.0,run,0.0,-0.7961847,6,0
46809,93.0,1.0,0,2.0,run,0.0,-0.43309674,8,0
46810,91.0,2.0,0,4.0,run,0.0,-0.24685471,6,0
46813,50.0,1.0,0,2.0,run,0.0,-0.46738946,7,0
46815,41.0,3.0,0,2.0,run,1.0,0.5153565,8,0
46817,30.0,2.0,0,6.0,run,1.0,0.34058663,5,0
46822,19.0,1.0,0,2.0,run,0.0,-0.2751538,7,0
46824,10.0,3.0,0,1.0,run,1.0,0.28562924,8,0
46825,9.0,1.0,1,2.0,run,0.0,-0.25374842,6,0
46828,75.0,1.0,0,5.0,run,1.0,0.16472343,7,0
46829,70.0,2.0,0,0.0,run,0.0,-0.5206512,6,0
46830,70.0,3.0,0,0.0,run,0.0,-1.5490408,6,0
46831,54.0,1.0,0,3.0,run,0.0,-0.40209663,5,0
46832,51.0,2.0,0,6.0,run,1.0,0.3546968,5,0
46833,45.0,3.0,0,2.0,run,1.0,0.24720906,7,0
46837,88.0,1.0,0,14.0,run,1.0,0.019747213,3,0
46838,75.0,1.0,0,3.0,run,0.0,-0.35013503,8,0
46840,66.0,3.0,0,2.0,run,1.0,0.44942957,6,0
46842,66.0,2.0,0,11.0,run,1.0,1.1821908,6,0
46843,55.0,3.0,0,-2.0,run,0.0,-2.38194,8,0
46844,55.0,1.0,0,1.0,run,0.0,-0.4514169,6,0
46846,43.0,1.0,0,4.0,run,0.0,-0.049937647,7,0
46847,39.0,2.0,0,3.0,run,0.0,-0.19920383,6,0
46852,88.0,1.0,0,3.0,run,0.0,-0.39208454,6,0
46858,81.0,1.0,0,13.0,run,1.0,1.0670395,6,0
46861,59.0,3.0,0,10.0,run,1.0,0.9105565,8,0
46862,49.0,1.0,0,4.0,run,0.0,-0.18399015,6,0
46863,45.0,2.0,0,15.0,run,1.0,1.3099658,6,0
46865,19.0,1.0,0,-2.0,run,0.0,-0.9506907,7,0
46867,10.0,3.0,0,10.0,run,1.0,2.0652685,6,0
46868,75.0,1.0,0,24.0,run,1.0,1.5141172,6,0
46869,51.0,1.0,0,1.0,run,0.0,-0.4923619,6,0
46872,39.0,1.0,0,5.0,run,1.0,0.007530638,6,0
46873,34.0,2.0,0,-1.0,run,0.0,-0.8440338,8,0
46876,68.0,2.0,0,5.0,run,1.0,0.37716857,6,0
46878,56.0,2.0,0,16.0,run,1.0,1.0643511,6,0
46879,40.0,1.0,0,2.0,run,0.0,-0.36229247,6,0
46883,67.0,2.0,0,2.0,run,0.0,-0.01815788,7,0
46884,65.0,1.0,0,5.0,run,1.0,0.010115378,7,0
46886,79.0,1.0,0,-2.0,run,0.0,-0.77490103,7,0
46887,81.0,2.0,0,6.0,run,1.0,0.049619712,7,0
46888,75.0,3.0,0,14.0,run,1.0,2.0466948,6,2
46889,56.0,1.0,0,3.0,run,0.0,-0.16289863,6,0
46890,53.0,2.0,0,2.0,run,0.0,-0.24246216,7,0
46895,75.0,1.0,0,1.0,run,0.0,-0.4322258,7,0
46896,74.0,2.0,0,0.0,run,0.0,-0.66680926,8,0
46897,74.0,3.0,0,2.0,run,0.0,-0.7011884,5,0
46914,48.0,1.0,0,4.0,run,0.0,-0.0816728,7,0
46915,44.0,2.0,0,0.0,run,0.0,-0.7131872,7,0
46917,89.0,1.0,0,0.0,run,0.0,-0.49899364,6,0
46919,55.0,1.0,0,1.0,run,0.0,-0.45356077,6,0
46921,47.0,3.0,0,1.0,run,0.0,-1.1103795,7,0
46922,46.0,4.0,0,0.0,run,0.0,-2.9274035,8,0
46927,53.0,1.0,0,13.0,run,1.0,0.5323372,7,0
46928,40.0,1.0,0,2.0,run,0.0,-0.19736478,8,0
46929,38.0,2.0,0,3.0,run,1.0,0.086396985,7,0
46930,35.0,3.0,0,0.0,run,0.0,-0.72587514,8,0
46931,75.0,1.0,0,2.0,run,0.0,-0.5163904,7,0
46935,57.0,1.0,0,2.0,run,0.0,-0.5393356,6,0
46936,55.0,2.0,0,13.0,run,1.0,1.2666819,6,0
46937,42.0,1.0,0,6.0,run,1.0,0.19263645,6,0
46938,36.0,2.0,0,8.0,run,1.0,0.70972365,6,0
46939,28.0,1.0,0,2.0,run,0.0,-0.38211542,6,0
46943,71.0,2.0,0,4.0,run,1.0,0.13693194,6,0
46947,55.0,1.0,0,12.0,run,1.0,0.7307336,7,0
46955,70.0,2.0,0,1.0,run,0.0,-0.643352,6,0
46956,64.0,1.0,0,12.0,run,1.0,0.59892786,6,0
46958,52.0,2.0,0,6.0,run,0.0,-0.025396388,6,0
46960,80.0,1.0,0,0.0,run,0.0,-0.60051334,6,0
46966,57.0,1.0,0,1.0,run,0.0,-0.5448392,6,0
46973,7.0,1.0,1,3.0,run,1.0,0.041938767,6,0
46978,45.0,1.0,0,7.0,run,1.0,0.42543638,6,0
46987,3.0,1.0,1,-2.0,run,0.0,-0.90332294,6,0
46996,6.0,1.0,1,3.0,run,1.0,0.30810836,7,0
46998,1.0,3.0,1,0.0,run,0.0,-1.5206968,7,0
47004,75.0,1.0,0,15.0,run,1.0,0.8325444,6,0
47005,60.0,1.0,0,8.0,run,1.0,0.5603064,6,0
47008,94.0,1.0,0,3.0,run,0.0,-0.26805705,6,0
47014,57.0,1.0,0,1.0,run,0.0,-0.569721,6,0
47018,41.0,2.0,0,1.0,run,0.0,-0.70002574,6,0
47020,80.0,1.0,0,6.0,run,1.0,0.21507378,6,0
47026,55.0,3.0,0,10.0,run,1.0,2.6894994,4,0
47034,58.0,2.0,0,-2.0,run,0.0,-1.0372084,6,0
47036,83.0,1.0,0,14.0,run,1.0,0.8208631,6,0
47042,58.0,2.0,0,10.0,run,1.0,1.165974,6,0
47050,53.0,2.0,0,3.0,run,0.0,-0.85242385,6,0
47053,75.0,1.0,0,1.0,run,0.0,-0.59139204,5,0
47059,23.0,3.0,0,3.0,run,1.0,0.44447276,6,0
47060,20.0,1.0,0,9.0,run,1.0,0.77177435,6,0
47062,3.0,1.0,1,2.0,run,1.0,0.110962346,6,0
47063,1.0,2.0,1,-1.0,run,0.0,-1.0633452,7,0
47067,85.0,1.0,0,2.0,run,0.0,-0.65987855,6,0
47068,83.0,2.0,0,-3.0,run,0.0,-0.51933354,6,0
47070,76.0,4.0,0,0.0,run,0.0,-3.0846388,6,0
47072,24.0,2.0,0,-1.0,run,0.0,-0.72723603,6,0
47082,54.0,1.0,0,4.0,run,0.0,-0.1782043,6,0
47085,44.0,2.0,0,6.0,run,0.0,-0.118428275,6,0
47088,42.0,1.0,0,6.0,run,1.0,0.2591911,7,0
47090,24.0,1.0,0,22.0,run,1.0,1.8838816,7,0
47094,75.0,1.0,0,2.0,run,0.0,-0.50785327,7,0
47097,74.0,1.0,0,1.0,run,0.0,-0.50115556,6,0
47101,75.0,2.0,0,2.0,run,0.0,-0.4203516,6,0
47106,45.0,2.0,0,7.0,run,1.0,0.5575707,6,0
47116,12.0,2.0,0,7.0,run,0.0,-0.048212696,7,0
47118,75.0,1.0,0,0.0,run,0.0,-0.5807472,7,0
47124,64.0,1.0,0,4.0,run,0.0,-0.17589183,6,0
47125,60.0,2.0,0,-3.0,run,0.0,-1.2640768,7,0
47132,41.0,1.0,0,2.0,run,0.0,-0.44140902,7,0
47136,92.0,1.0,0,9.0,run,1.0,0.11671971,7,0
47140,87.0,3.0,0,6.0,run,0.0,-0.25441393,6,0
47149,21.0,1.0,0,4.0,run,0.0,-0.10673865,7,0
47152,75.0,1.0,0,13.0,run,1.0,0.8585704,7,0
47153,62.0,1.0,0,2.0,run,0.0,-0.44236165,6,0
47158,31.0,1.0,0,0.0,run,0.0,-0.42519468,6,0
47161,14.0,2.0,0,14.0,run,1.0,2.2047849,6,0
47171,68.0,2.0,0,2.0,run,0.0,-0.19771674,6,0
47173,81.0,3.0,0,4.0,run,0.0,-0.6463042,5,0
47174,72.0,1.0,0,4.0,run,0.0,-0.053888068,6,0
47175,68.0,2.0,0,8.0,run,1.0,0.75343174,6,0
47176,60.0,1.0,0,1.0,run,0.0,-0.45324174,6,0
47179,49.0,1.0,0,2.0,run,0.0,-0.42504132,6,0
47182,40.0,4.0,0,3.0,run,1.0,2.133206,7,0
47187,40.0,1.0,0,-2.0,run,0.0,-0.95106405,6,0
47194,76.0,1.0,0,-2.0,run,0.0,-0.89237624,7,0
47195,83.0,2.0,0,-1.0,run,0.0,-0.57998246,7,0
47196,84.0,3.0,0,4.0,run,0.0,-0.25217715,7,0
47201,39.0,4.0,0,7.0,run,1.0,2.5295763,4,0
47204,3.0,1.0,1,2.0,run,1.0,0.026623378,6,0
47208,74.0,2.0,0,-6.0,run,0.0,-1.7380345,8,0
47211,58.0,2.0,0,4.0,run,0.0,-0.42181087,6,0
47213,36.0,1.0,0,-1.0,run,0.0,-0.9751745,7,0
47216,75.0,1.0,0,3.0,run,0.0,-0.3852416,7,0
47219,60.0,1.0,0,3.0,run,0.0,-0.18292208,7,0
47220,57.0,2.0,0,-1.0,run,0.0,-1.0316718,7,0
47222,64.0,1.0,0,12.0,run,1.0,0.80787694,7,0
47224,44.0,2.0,0,-1.0,run,0.0,-0.9177881,7,0
47226,94.0,1.0,0,1.0,run,0.0,-0.653598,8,0
47227,93.0,2.0,0,2.0,run,0.0,-0.52933645,6,0
47229,57.0,1.0,0,10.0,run,1.0,0.7153161,6,0
47230,47.0,1.0,0,5.0,run,0.0,-0.03450387,7,0
47233,24.0,1.0,0,4.0,run,0.0,-0.22395355,8,0
47235,30.0,2.0,0,0.0,run,0.0,-0.6958823,6,0
47240,78.0,1.0,0,1.0,run,0.0,-0.45164055,7,0
47241,77.0,2.0,0,4.0,run,0.0,-0.086930454,6,0
47244,69.0,1.0,0,-2.0,run,0.0,-0.81728274,7,0
47247,92.0,1.0,0,4.0,run,0.0,-0.15386501,6,0
47250,80.0,1.0,0,5.0,run,1.0,0.13144457,8,0
47253,67.0,1.0,0,7.0,run,1.0,0.2515493,6,0
47254,60.0,2.0,0,3.0,run,1.0,0.26151946,7,0
47255,57.0,1.0,0,3.0,run,0.0,-0.34905902,7,0
47256,54.0,2.0,0,5.0,run,1.0,0.08245347,6,0
47257,49.0,3.0,0,1.0,run,0.0,-1.2963175,6,0
47258,48.0,4.0,0,6.0,run,1.0,2.1699097,8,0
47259,42.0,1.0,0,2.0,run,0.0,-0.5022229,6,0
47260,40.0,2.0,0,2.0,run,0.0,-0.069475845,6,0
47262,75.0,1.0,0,14.0,run,1.0,0.66651434,7,0
47264,61.0,2.0,0,2.0,run,0.0,-0.44758272,5,0
47266,50.0,1.0,0,8.0,run,1.0,0.15352541,6,0
47268,42.0,3.0,0,3.0,run,1.0,0.5749152,6,0
47269,75.0,1.0,0,6.0,run,1.0,0.2736124,7,0
47270,69.0,2.0,0,3.0,run,1.0,0.04086533,7,0
47271,66.0,3.0,0,2.0,run,1.0,0.5370167,9,0
47273,51.0,1.0,0,6.0,run,1.0,0.28301513,7,0
47274,45.0,2.0,0,8.0,run,1.0,0.66469765,7,0
47275,37.0,1.0,0,1.0,run,0.0,-0.5340302,6,0
47278,73.0,1.0,0,2.0,run,0.0,-0.38869768,8,0
47280,62.0,1.0,0,4.0,run,0.0,-0.11004572,7,0
47284,90.0,1.0,0,0.0,run,0.0,-0.5752455,6,0
47286,93.0,3.0,0,5.0,run,0.0,-0.34599483,6,0
47287,51.0,1.0,0,-3.0,run,0.0,-0.9914551,6,0
47290,80.0,1.0,0,0.0,run,0.0,-0.5760999,6,0
47293,69.0,1.0,0,0.0,run,0.0,-0.4684043,6,0
47294,69.0,2.0,0,1.0,run,0.0,-0.63632554,7,0
47298,69.0,3.0,0,1.0,run,0.0,-1.3188322,7,1
